InteractionID,GeneSymbol,DrugID,DrugName,ConceptID,InteractionType,Directionality,Score,PMIDs,Sources
IX00220,A1BG,D00219,YOHIMBINE,rxcui:220982,inhibitor,INHIBITORY,0.02647251448219347,,GuideToPharmacology
IX00221,A1BG,D00220,HALOPERIDOL DECANOATE,rxcui:26420,inhibitor,INHIBITORY,0.005921483502595908,,GuideToPharmacology
IX00222,A1BG,D00221,(S)-UH 301,iuphar.ligand:61,inhibitor,INHIBITORY,0.1500109153990963,,GuideToPharmacology
IX00223,ABCA2,D00222,CGS 21680,iuphar.ligand:375,agonist,ACTIVATING,0.09685305855080804,,GuideToPharmacology
IX00224,ABCA2,D00223,ALLOXAZINE,iuphar.ligand:456,inhibitor,INHIBITORY,0.3389857049278281,,GuideToPharmacology
IX00225,ABCA2,D00224,MRS3558,iuphar.ligand:5601,agonist,ACTIVATING,0.1355942819711312,,GuideToPharmacology
IX00226,ABCA2,D00225,"4-{2-[(7-AMINO-2-FURAN-2-YL[1,2,4]TRIAZOLO[1,5-A][1,3,5]TRIAZIN-5-YL)AMINO]ETHYL}PHENOL",drugbank:DB08770,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00227,ABCA2,D00226,I-ABOPX,iuphar.ligand:446,inhibitor,INHIBITORY,0.3389857049278281,,GuideToPharmacology
IX00228,ABCA2,D00227,ADENOSINE,rxcui:296,agonist,ACTIVATING,0.04519809399037708,,GuideToPharmacology
IX00229,ABCA2,D00228,MRE 2029F20,iuphar.ligand:390,inhibitor,INHIBITORY,0.169492852463914,,GuideToPharmacology
IX00230,ABCA2,D00229,AS99,iuphar.ligand:383,inhibitor,INHIBITORY,0.3389857049278281,,GuideToPharmacology
IX00231,ABCA2,D00230,AS95,iuphar.ligand:441,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00232,ABCA2,D00231,OSIP339391,iuphar.ligand:450,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00233,ABCA2,D00232,AS74,iuphar.ligand:439,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00234,ABCA2,D00233,ISTRADEFYLLINE,rxcui:2199015,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00235,ABCA2,D00234,TONAPOFYLLINE,ncit:C96194,inhibitor,INHIBITORY,0.08474642623195702,,GuideToPharmacology
IX00236,ABCA2,D00235,3-ISOBUTYL-8-PYRROLIDINOXANTHINE,iuphar.ligand:447,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00237,ABCA2,D00236,THEOPHYLLINE,rxcui:10438,inhibitor,INHIBITORY,0.02511005221687615,,GuideToPharmacology
IX00238,ABCA2,D00237,[3H]DPCPX,iuphar.ligand:406,inhibitor,INHIBITORY,0.3389857049278281,,GuideToPharmacology
IX00239,ABCA2,D00238,FK-453,iuphar.ligand:5606,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00240,ABCA2,D00239,BINODENOSON,ncit:C174671,agonist,ACTIVATING,0.1355942819711312,,GuideToPharmacology
IX00241,ABCA2,D00240,BW-A1433,iuphar.ligand:443,inhibitor,INHIBITORY,0.3389857049278281,,GuideToPharmacology
IX00242,ABCA2,D00241,ATL802,iuphar.ligand:5616,inhibitor,INHIBITORY,0.169492852463914,,GuideToPharmacology
IX00243,ABCA2,D00242,N(6)-CYCLOHEXYLADENOSINE,iuphar.ligand:423,agonist,ACTIVATING,0.2259904699518854,,GuideToPharmacology
IX00244,ABCA2,D00243,KF26777,iuphar.ligand:5618,inhibitor,INHIBITORY,0.169492852463914,,GuideToPharmacology
IX00245,ABCA2,D00244,PRELADENANT,ncit:C76394,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00246,ABCA2,D00245,BAY 60-6583,iuphar.ligand:3289,agonist,ACTIVATING,0.169492852463914,,GuideToPharmacology
IX00247,ABCA2,D00246,(R)-PIA,iuphar.ligand:414,agonist,ACTIVATING,0.08474642623195702,,GuideToPharmacology
IX00248,ABCA2,D00247,CAFFEINE,rxcui:1886,inhibitor,INHIBITORY,0.01832355161772043,,GuideToPharmacology
IX00249,ABCA2,D00248,MRS1220,iuphar.ligand:448,inhibitor,INHIBITORY,0.07533015665062846,,GuideToPharmacology
IX00250,ABCA2,D00249,DEPX,iuphar.ligand:445,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00251,ABCA2,D00250,2-CHLOROADENOSINE,iuphar.ligand:372,agonist,ACTIVATING,0.06163376453233239,,GuideToPharmacology
IX00252,ABCA2,D00251,MSX-2,iuphar.ligand:5610,inhibitor,INHIBITORY,0.169492852463914,,GuideToPharmacology
IX00253,ABCA2,D00252,AB-NECA,iuphar.ligand:434,agonist,ACTIVATING,0.6779714098556562,,GuideToPharmacology
IX00254,ABCA2,D00253,ST-1535,iuphar.ligand:5613,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00255,ABCA2,D00254,BAY-545,iuphar.ligand:11224,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00256,ABCA2,D00255,PSB603,iuphar.ligand:3284,inhibitor,INHIBITORY,0.169492852463914,,GuideToPharmacology
IX00257,ABCA2,D00256,2-HEXYNYL-NECA,iuphar.ligand:373,agonist,ACTIVATING,0.169492852463914,,GuideToPharmacology
IX00258,ABCA2,D00257,[3H]ZM 241385,iuphar.ligand:455,inhibitor,INHIBITORY,0.3389857049278281,,GuideToPharmacology
IX00259,ABCA2,D00258,DERENOFYLLINE,ncit:C96199,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00260,ABCA2,D00259,SCH 58261,iuphar.ligand:403,inhibitor,INHIBITORY,0.09685305855080804,,GuideToPharmacology
IX00261,ABCA2,D00260,CPX,iuphar.ligand:427,inhibitor,INHIBITORY,0.3389857049278281,,GuideToPharmacology
IX00262,ABCA2,D00261,DAX,iuphar.ligand:444,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00263,ABCA2,D00262,LAS38096,iuphar.ligand:5617,inhibitor,INHIBITORY,0.06163376453233239,,GuideToPharmacology
IX00264,ABCA2,D00263,PICLIDENOSON,ncit:C166615,agonist,ACTIVATING,0.09685305855080804,,GuideToPharmacology
IX00265,ABCA2,D00264,MRE 3008F20,iuphar.ligand:459,inhibitor,INHIBITORY,0.169492852463914,,GuideToPharmacology
IX00266,ABCA2,D00265,[125I]ABOPX,iuphar.ligand:452,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00267,ABCA2,D00266,HEMADO,iuphar.ligand:5599,agonist,ACTIVATING,0.169492852463914,,GuideToPharmacology
IX00268,ABCA2,D00267,CCPA,iuphar.ligand:374,agonist,ACTIVATING,0.169492852463914,,GuideToPharmacology
IX00269,ABCA2,D00268,CGS 15943,iuphar.ligand:384,inhibitor,INHIBITORY,0.06163376453233239,,GuideToPharmacology
IX00270,ABCA2,D00269,CVT-6883,iuphar.ligand:5615,inhibitor,INHIBITORY,0.06163376453233239,,GuideToPharmacology
IX00271,ABCA2,D00270,ISAM-140,iuphar.ligand:11223,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00272,ABCA2,D00271,AS100,iuphar.ligand:381,inhibitor,INHIBITORY,0.3389857049278281,,GuideToPharmacology
IX00273,ABCA2,D00272,AS101,iuphar.ligand:437,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00274,ABCA2,D00273,MRS1754,iuphar.ligand:449,inhibitor,INHIBITORY,0.169492852463914,,GuideToPharmacology
IX00275,ABCA2,D00274,PSB36,iuphar.ligand:3285,inhibitor,INHIBITORY,0.2259904699518854,,GuideToPharmacology
IX00276,ABCA2,D00275,IMARADENANT,ncit:C148039,inhibitor,INHIBITORY,0.169492852463914,,GuideToPharmacology
IX00277,ABCA2,D00276,SCH442416,iuphar.ligand:3283,inhibitor,INHIBITORY,0.09685305855080804,,GuideToPharmacology
IX00278,ABCA2,D00277,AS94,iuphar.ligand:440,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00279,ABCA2,D00278,CYCLOPENTYLADENOSINE,iuphar.ligand:380,agonist,ACTIVATING,0.08474642623195702,,GuideToPharmacology
IX00280,ABCA2,D00279,PENTOXIFYLLINE,rxcui:8013,inhibitor,INHIBITORY,0.01937061171016161,,GuideToPharmacology
IX00281,ABCA2,D00280,VIPADENANT,ncit:C152892,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00282,ABCA2,D00281,LUF5981,iuphar.ligand:5607,inhibitor,INHIBITORY,0.169492852463914,,GuideToPharmacology
IX00283,ABCA2,D00282,(S)-PIA,iuphar.ligand:415,agonist,ACTIVATING,0.169492852463914,,GuideToPharmacology
IX00284,ABCA2,D00283,PSB1115,iuphar.ligand:3286,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00285,ABCA2,D00284,AS70,iuphar.ligand:382,inhibitor,INHIBITORY,0.3389857049278281,,GuideToPharmacology
IX00286,ABCA2,D00285,MRS1191,iuphar.ligand:470,inhibitor,INHIBITORY,0.169492852463914,,GuideToPharmacology
IX00287,ABCA2,D00286,REGADENOSON ANHYDROUS,rxcui:1546015,agonist,ACTIVATING,0.1129952349759427,,GuideToPharmacology
IX00288,ABCA2,D00287,DPCPX,iuphar.ligand:386,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00289,ABCA2,D00288,GS9667,iuphar.ligand:5593,agonist,ACTIVATING,0.1355942819711312,,GuideToPharmacology
IX00290,ABCA2,D00289,NAMODENOSON,ncit:C79826,agonist,ACTIVATING,0.1129952349759427,,GuideToPharmacology
IX00291,ABCA2,D00290,MRS1523,iuphar.ligand:474,inhibitor,INHIBITORY,0.1129952349759427,,GuideToPharmacology
IX00292,ABCA2,D00291,AS96,iuphar.ligand:442,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00293,ABCA2,D00292,AS16,iuphar.ligand:438,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00294,ABCA2,D00293,NECA,iuphar.ligand:377,agonist,ACTIVATING,0.07533015665062846,,GuideToPharmacology
IX00295,ABCA2,D00294,TCPA,iuphar.ligand:5590,agonist,ACTIVATING,0.169492852463914,,GuideToPharmacology
IX00296,ABCA2,D00295,ROLOFYLLINE,ncit:C96195,inhibitor,INHIBITORY,0.1355942819711312,,GuideToPharmacology
IX00297,ABCA2,D00296,XANTHINE AMINE CONGENER,iuphar.ligand:404,inhibitor,INHIBITORY,0.1129952349759427,,GuideToPharmacology
IX00298,ABCA2,D00297,XCC,iuphar.ligand:451,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00299,ABCA2,D00298,PSB-0788,iuphar.ligand:6561,inhibitor,INHIBITORY,0.6779714098556562,,GuideToPharmacology
IX00300,A2M,D00217,SB 216641,iuphar.ligand:28,agonist,ACTIVATING,0.1048269047367179,,GuideToPharmacology
IX00301,A2M,D00213,CAPESEROD,ncit:C77256,agonist,ACTIVATING,0.06289614284203075,,GuideToPharmacology
IX00302,A2M,D00125,SERTINDOLE,rxcui:41996,inhibitor,INHIBITORY,0.02995054421049083,,GuideToPharmacology
IX00303,A2M,D00299,"L-775,606",iuphar.ligand:114,agonist,ACTIVATING,0.6289614284203076,,GuideToPharmacology
IX00304,A2M,D00300,CGS-12066,iuphar.ligand:109,agonist,ACTIVATING,0.07862017855253844,,GuideToPharmacology
IX00305,A2M,D00301,"BMS 181,101",iuphar.ligand:108,agonist,ACTIVATING,0.6289614284203076,,GuideToPharmacology
IX00306,A2M,D00302,5-MEOT,iuphar.ligand:107,agonist,ACTIVATING,0.06988460315781195,,GuideToPharmacology
IX00307,A2M,D00142,(R)-FLUROCARAZOLOL,iuphar.ligand:65,inhibitor,INHIBITORY,0.3144807142101538,,GuideToPharmacology
IX00308,A2M,D00110,ELETRIPTAN,rxcui:231049,agonist,ACTIVATING,0.06988460315781195,,GuideToPharmacology
IX00309,A2M,D00198,TERGURIDE,ncit:C152567,agonist,ACTIVATING,0.04193076189468717,,GuideToPharmacology
IX00310,A2M,D00179,ROXINDOLE,ncit:C90625,agonist,ACTIVATING,0.04193076189468717,,GuideToPharmacology
IX00311,A2M,D00303,ALPROSTADIL,rxcui:598,,,0.05469229812350501,6202298,NCI
IX00312,A2M,D00304,GR-55562,iuphar.ligand:113,inhibitor,INHIBITORY,0.2096538094734358,,GuideToPharmacology
IX00313,A2M,D00136,ZIPRASIDONE,rxcui:115698,agonist,ACTIVATING,0.02028907833613895,,GuideToPharmacology
IX00314,A2M,D00305,TECHNETIUM TC 99M SUCCIMER,chembl:CHEMBL1200797,binder,,0.6289614284203076,,ChEMBL
IX00315,A2M,D00306,CP-122288,iuphar.ligand:110,agonist,ACTIVATING,0.3144807142101538,,GuideToPharmacology
IX00316,A2M,D00307,RAUWOLSCINE,iuphar.ligand:136,inhibitor,INHIBITORY,0.07862017855253844,,GuideToPharmacology
IX00317,A2M,D00161,5-CT,iuphar.ligand:4,agonist,ACTIVATING,0.04838164834002366,,GuideToPharmacology
IX00318,A2M,D00165,PIPAMPERONE,rxcui:33739,inhibitor,INHIBITORY,0.1257922856840615,,GuideToPharmacology
IX00319,A2M,D00170,"L-772,405",iuphar.ligand:16,agonist,ACTIVATING,0.2096538094734358,,GuideToPharmacology
IX00320,A2M,D00308,TRYPTAMINE,drugbank:DB08653,agonist,ACTIVATING,0.05241345236835897,,GuideToPharmacology
IX00321,A2M,D00146,(S)-FLUROCARAZOLOL,iuphar.ligand:66,inhibitor,INHIBITORY,0.3144807142101538,,GuideToPharmacology
IX00322,A2M,D00150,7-METHOXY-1-NAPHTHYLPIPERAZINE,iuphar.ligand:6,agonist,ACTIVATING,0.2096538094734358,,GuideToPharmacology
IX00323,A2M,D00172,CABERGOLINE,rxcui:47579,agonist,ACTIVATING,0.03931008927626922,,GuideToPharmacology
IX00324,A2M,D00309,SB 224289,iuphar.ligand:130,inhibitor,INHIBITORY,0.05241345236835897,,GuideToPharmacology
IX00325,A2M,D00187,ZOLMITRIPTAN,rxcui:135775,agonist,ACTIVATING,0.06289614284203075,,GuideToPharmacology
IX00326,A2M,D00152,ARIPIPRAZOLE LAUROXIL,rxcui:1673265,agonist,ACTIVATING,0.03310323307475303,,GuideToPharmacology
IX00327,A2M,D00120,LY344864,iuphar.ligand:21,agonist,ACTIVATING,0.06988460315781195,,GuideToPharmacology
IX00328,A2M,D00310,AVITRIPTAN,ncit:C79719,agonist,ACTIVATING,0.3144807142101538,,GuideToPharmacology
IX00329,A2M,D00311,METHYSERGIDE,rxcui:6911,inhibitor,INHIBITORY,0.03310323307475303,,GuideToPharmacology
IX00330,A2M,D00312,CP94253,iuphar.ligand:3221,agonist,ACTIVATING,0.6289614284203076,,GuideToPharmacology
IX00331,A2M,D00131,VORTIOXETINE HYDROBROMIDE,rxcui:1439834,agonist,ACTIVATING,0.04838164834002366,,GuideToPharmacology
IX00332,A2M,D00169,GR 127935,iuphar.ligand:14,agonist; inhibitor,ACTIVATING; INHIBITORY,0.02168832511794163,,GuideToPharmacology
IX00333,A2M,D00313,5-(NONYLOXY)-TRYPTAMINE,iuphar.ligand:106,agonist,ACTIVATING,0.6289614284203076,,GuideToPharmacology
IX00334,A2M,D00219,YOHIMBINE,rxcui:220982,inhibitor,INHIBITORY,0.0369977310835475,,GuideToPharmacology
IX00335,A2M,D00314,[3H]ELETRIPTAN,iuphar.ligand:118,agonist,ACTIVATING,0.3144807142101538,,GuideToPharmacology
IX00336,A2M,D00147,ZOTEPINE,rxcui:40003,inhibitor,INHIBITORY,0.03931008927626922,,GuideToPharmacology
IX00337,A2M,D00315,OXYMETAZOLINE HYDROCHLORIDE,rxcui:106101,agonist,ACTIVATING,0.03144807142101537,,GuideToPharmacology
IX00338,A2M,D00316,"[3H]GR 125,743",iuphar.ligand:131,inhibitor,INHIBITORY,0.3144807142101538,,GuideToPharmacology
IX00339,A2M,D00317,2-METHYL-5-HT,iuphar.ligand:218,agonist,ACTIVATING,0.1572403571050769,,GuideToPharmacology
IX00340,A2M,D00167,XANOMELINE,rxcui:2694828,agonist,ACTIVATING,0.0369977310835475,,GuideToPharmacology
IX00341,A2M,D00168,"L-694,247",iuphar.ligand:15,agonist,ACTIVATING,0.08985163263147251,,GuideToPharmacology
IX00342,A2M,D00112,SB 714786,iuphar.ligand:77,inhibitor,INHIBITORY,0.2096538094734358,,GuideToPharmacology
IX00343,A2M,D00318,DIPROPYL-5-CT,iuphar.ligand:122,agonist,ACTIVATING,0.1572403571050769,,GuideToPharmacology
IX00344,A2M,D00175,BRL-15572,iuphar.ligand:10,agonist,ACTIVATING,0.06988460315781195,,GuideToPharmacology
IX00345,A2M,D00319,COBALT,rxcui:1310300,,,0.1143566233491468,6663071,NCI
IX00346,A2M,D00320,THROMBIN,rxcui:10528,,,0.05241345236835897,2432677,NCI
IX00347,A2M,D00321,LYSERGOL,iuphar.ligand:123,agonist,ACTIVATING,0.2096538094734358,,GuideToPharmacology
IX00348,A2M,D00151,BROMOCRIPTINE,rxcui:1760,agonist,ACTIVATING,0.02028907833613895,,GuideToPharmacology
IX00349,A2M,D00322,METERGOLINE,rxcui:6834,inhibitor,INHIBITORY,0.03494230157890597,,GuideToPharmacology
IX00350,A2M,D00183,OLANZAPINE,rxcui:61381,agonist,ACTIVATING,0.008275808268688258,,GuideToPharmacology
IX00351,A2M,D00323,[11C]AZ10419369,iuphar.ligand:3926,agonist,ACTIVATING,0.6289614284203076,,GuideToPharmacology
IX00352,A2M,D00182,[3H]8-OH-DPAT,iuphar.ligand:31,agonist,ACTIVATING,0.05717831167457342,,GuideToPharmacology
IX00353,A2M,D00324,TFMPP,iuphar.ligand:115,agonist,ACTIVATING,0.07862017855253844,,GuideToPharmacology
IX00354,A2M,D00325,[3H]N-METHYL-AZ10419369,iuphar.ligand:3219,agonist,ACTIVATING,0.6289614284203076,,GuideToPharmacology
IX00355,A2M,D00106,NARATRIPTAN,rxcui:141366,agonist,ACTIVATING,0.06988460315781195,,GuideToPharmacology
IX00356,A2M,D00160,ASENAPINE,rxcui:784649,agonist,ACTIVATING,0.0251584571368123,,GuideToPharmacology
IX00357,A2M,D00326,[3H]SUMATRIPTAN,iuphar.ligand:119,agonist,ACTIVATING,0.3144807142101538,,GuideToPharmacology
IX00358,A2M,D00109,SUMATRIPTAN,rxcui:37418,agonist,ACTIVATING,0.0273461490617525,,GuideToPharmacology
IX00359,A2M,D00123,OCAPERIDONE,ncit:C76441,inhibitor,INHIBITORY,0.1048269047367179,,GuideToPharmacology
IX00360,A2M,D00143,RIZATRIPTAN BENZOATE,rxcui:237082,agonist,ACTIVATING,0.08985163263147251,,GuideToPharmacology
IX00361,A2M,D00140,PERGOLIDE,rxcui:8047,agonist,ACTIVATING,0.0369977310835475,,GuideToPharmacology
IX00362,A2M,D00214,5-HYDROXYTRYPTAMINE,iuphar.ligand:5,agonist,ACTIVATING,0.04193076189468717,,GuideToPharmacology
IX00363,A2M,D00156,SB 272183,iuphar.ligand:75,inhibitor,INHIBITORY,0.2096538094734358,,GuideToPharmacology
IX00364,A2M,D00132,RITANSERIN,ncit:C95217,inhibitor,INHIBITORY,0.02858915583728671,,GuideToPharmacology
IX00365,A2M,D00184,CLOZAPINE,rxcui:2626,agonist,ACTIVATING,0.006484138437322758,,GuideToPharmacology
IX00366,A2M,D00327,ALMOTRIPTAN,rxcui:279645,agonist,ACTIVATING,0.1572403571050769,,GuideToPharmacology
IX00367,A2M,D00111,RISPERIDONE,rxcui:35636,inhibitor,INHIBITORY,0.009387484006273247,,GuideToPharmacology
IX00368,A2M,D00115,FROVATRIPTAN,rxcui:228783,agonist,ACTIVATING,0.1257922856840615,,GuideToPharmacology
IX00369,A2M,D00328,DIHYDROERGOTAMINE MESYLATE,rxcui:203176,agonist,ACTIVATING,0.06289614284203075,,GuideToPharmacology
IX00370,A2M,D00190,1-NAPHTHYLPIPERAZINE,iuphar.ligand:3,agonist,ACTIVATING,0.08985163263147251,,GuideToPharmacology
IX00371,A2M,D00149,LISURIDE,rxcui:6446,agonist,ACTIVATING,0.03310323307475303,,GuideToPharmacology
IX00372,A2M,D00329,ALNIDITAN,ncit:C77255,agonist,ACTIVATING,0.3144807142101538,,GuideToPharmacology
IX00373,A2M,D00137,METITEPINE,ncit:C166815,inhibitor,INHIBITORY,0.02995054421049083,,GuideToPharmacology
IX00374,A2M,D00330,S33084,iuphar.ligand:129,inhibitor,INHIBITORY,0.1048269047367179,,GuideToPharmacology
IX00375,A2M,D00218,KETANSERIN,rxcui:6131,inhibitor,INHIBITORY,0.0273461490617525,,GuideToPharmacology
IX00376,A2M,D00331,5-HT-MODULINE,iuphar.ligand:137,modulator,,0.3144807142101538,,GuideToPharmacology
IX00377,A2M,D00332,(+)-WAY 100135,iuphar.ligand:126,inhibitor,INHIBITORY,0.3144807142101538,,GuideToPharmacology
IX00378,A2M,D00129,RU 24969,iuphar.ligand:23,agonist,ACTIVATING,0.05241345236835897,,GuideToPharmacology
IX00379,A2M,D00333,SB236057,iuphar.ligand:3231,inhibitor,INHIBITORY,0.6289614284203076,,GuideToPharmacology
IX00380,A2M,D00189,DONITRIPTAN,ncit:C65466,agonist,ACTIVATING,0.05717831167457342,,GuideToPharmacology
IX00381,A2M,D00207,SB 649915,iuphar.ligand:76,inhibitor,INHIBITORY,0.2096538094734358,,GuideToPharmacology
IX00382,A2M,D00194,9-OH-RISPERIDONE,iuphar.ligand:67,inhibitor,INHIBITORY,0.1048269047367179,,GuideToPharmacology
IX00383,AKR1C2,D00334,URSODIOL,rxcui:11065,,,3.262737409930345,,TdgClinicalTrial
IX00384,ALCAM,D00220,HALOPERIDOL DECANOATE,rxcui:26420,inhibitor,INHIBITORY,0.01717230215752813,,GuideToPharmacology
IX00385,ALCAM,D00335,LY3154885,iuphar.ligand:11938,modulator,,1.305094963972138,,GuideToPharmacology
IX00386,ALCAM,D00196,THIORIDAZINE,rxcui:10502,inhibitor,INHIBITORY,0.0450032746197289,,GuideToPharmacology
IX00387,ALCAM,D00336,N-PROPYLNORAPOMORPHINE,iuphar.ligand:934,agonist,ACTIVATING,0.6525474819860692,,GuideToPharmacology
IX00388,ALCAM,D00337,ECOPIPAM HYDROCHLORIDE,ncit:C87494,inhibitor,INHIBITORY,0.6525474819860692,,GuideToPharmacology
IX00389,ALCAM,D00338,(+)-ADTN,iuphar.ligand:932,agonist,ACTIVATING,0.6525474819860692,,GuideToPharmacology
IX00390,ALCAM,D00339,FLUPHENAZINE HYDROCHLORIDE,rxcui:203207,inhibitor,INHIBITORY,0.05932249836236993,,GuideToPharmacology
IX00391,ALCAM,D00340,SKF-38393,iuphar.ligand:935,agonist,ACTIVATING,0.1450105515524598,,GuideToPharmacology
IX00392,ALCAM,D00341,A68930,iuphar.ligand:6077,agonist,ACTIVATING,0.2175158273286897,,GuideToPharmacology
IX00393,ALCAM,D00208,CHLORPROMAZINE,rxcui:2403,inhibitor,INHIBITORY,0.03527283686411184,,GuideToPharmacology
IX00394,ALCAM,D00342,DOPAMINE,rxcui:3628,agonist,ACTIVATING,0.0450032746197289,,GuideToPharmacology
IX00395,ALCAM,D00343,SKF-83566,iuphar.ligand:944,inhibitor,INHIBITORY,0.4350316546573794,,GuideToPharmacology
IX00396,ALCAM,D00184,CLOZAPINE,rxcui:2626,inhibitor,INHIBITORY,0.01345458725744472,,GuideToPharmacology
IX00397,ALCAM,D00344,A77636,iuphar.ligand:9637,agonist,ACTIVATING,0.2175158273286897,,GuideToPharmacology
IX00398,ALCAM,D00345,SKF-82958,iuphar.ligand:10742,agonist,ACTIVATING,0.4350316546573794,,GuideToPharmacology
IX00399,ALCAM,D00163,SPIPERONE,ncit:C66558,inhibitor,INHIBITORY,0.06868920863011253,,GuideToPharmacology
IX00400,ALCAM,D00133,(+)-BUTACLAMOL,iuphar.ligand:62,inhibitor,INHIBITORY,0.1864421377103055,,GuideToPharmacology
IX00401,ALCAM,D00346,SKF-83959,iuphar.ligand:8443,agonist,ACTIVATING,0.4350316546573794,,GuideToPharmacology
IX00402,ALCAM,D00347,TAVAPADON,ncit:C174853,agonist,ACTIVATING,0.4350316546573794,,GuideToPharmacology
IX00403,ALCAM,D00348,MEVIDALEN,iuphar.ligand:10506,modulator,,1.305094963972138,,GuideToPharmacology
IX00404,ALCAM,D00349,FLUOROURACIL,rxcui:4492,,,0.01125081865493222,,CIViC
IX00405,ALCAM,D00350,ROTIGOTINE,rxcui:616739,agonist,ACTIVATING,0.1305094963972138,,GuideToPharmacology
IX00406,ALCAM,D00351,NORADRENALINE,iuphar.ligand:484,agonist,ACTIVATING,0.1631368704965173,,GuideToPharmacology
IX00407,ALCAM,D00352,UCM-1306,iuphar.ligand:12170,modulator,,1.305094963972138,,GuideToPharmacology
IX00408,ALCAM,D00353,FENOLDOPAM,rxcui:24853,agonist,ACTIVATING,0.09322106885515274,,GuideToPharmacology
IX00409,ALCAM,D00354,PRALUZATAMAB RAVTANSINE,ncit:C134697,binder,,0.08156843524825864,,ChEMBL
IX00410,ALCAM,D00355,FLUPENTHIXOL,rxcui:4495,inhibitor,INHIBITORY,0.08700633093147589,,GuideToPharmacology
IX00411,ALCAM,D00356,[125I]SCH23982,iuphar.ligand:945,inhibitor,INHIBITORY,1.305094963972138,,GuideToPharmacology
IX00412,ALCAM,D00138,APOMORPHINE,rxcui:1043,agonist,ACTIVATING,0.0483368505174866,,GuideToPharmacology
IX00413,ALCAM,D00357,PROCHLORPERAZINE,rxcui:8704,inhibitor,INHIBITORY,0.04661053442757637,,GuideToPharmacology
IX00414,ALCAM,D00358,SKF-76783,iuphar.ligand:937,agonist,ACTIVATING,0.6525474819860692,,GuideToPharmacology
IX00415,ALCAM,D00359,PERICIAZINE,rxcui:8766,inhibitor,INHIBITORY,0.2610189927944276,,GuideToPharmacology
IX00416,ALCAM,D00218,KETANSERIN,rxcui:6131,inhibitor,INHIBITORY,0.05674325930313645,,GuideToPharmacology
IX00417,ALCAM,D00151,BROMOCRIPTINE,rxcui:1760,agonist,ACTIVATING,0.04209983754748833,,GuideToPharmacology
IX00418,ALCAM,D00172,CABERGOLINE,rxcui:47579,agonist,ACTIVATING,0.08156843524825864,,GuideToPharmacology
IX00419,ALCAM,D00149,LISURIDE,rxcui:6446,agonist,ACTIVATING,0.06868920863011253,,GuideToPharmacology
IX00420,ALCAM,D00159,MESORIDAZINE,rxcui:6779,inhibitor,INHIBITORY,0.1305094963972138,,GuideToPharmacology
IX00421,ALCAM,D00140,PERGOLIDE,rxcui:8047,agonist,ACTIVATING,0.07677029199836108,,GuideToPharmacology
IX00422,ALCAM,D00360,SCH-23390,iuphar.ligand:943,inhibitor,INHIBITORY,0.2175158273286897,,GuideToPharmacology
IX00423,ALCAM,D00214,5-HYDROXYTRYPTAMINE,iuphar.ligand:5,agonist,ACTIVATING,0.08700633093147589,,GuideToPharmacology
IX00424,AMACR,D00361,CHOLIC ACID,rxcui:1440856,,,2.175158273286897,,PharmGKB
IX00425,AMACR,D00362,"IBUPROFEN, SODIUM SALT",rxcui:1429044,,,1.338558937407321,25502615,PharmGKB
IX00426,AKR1B1,D00363,RANIRESTAT,ncit:C96307,,,8.031353624443929,,TdgClinicalTrial|TTD
IX00427,AKR1B1,D00364,EPALRESTAT,ncit:C72762,inhibitor,INHIBITORY,1.606270724888785,,ChEMBL|TTD
