DrugID,DrugDBID,Name,Modality,MechanismOfAction,MaxTrialPhase,IsApproved,HasBeenWithdrawn,SMILES,MolecularWeight
D06057,rxcui:47998,CHLORAMPHENICOL SODIUM SUCCINATE,,inhibitor,,True,,,
D06058,rxcui:2059268,OMADACYCLINE TOSYLATE,,inhibitor,,True,,,
D06059,rxcui:229367,QUINUPRISTIN,,inhibitor,,True,,,
D06060,rxcui:42545,CHLORTETRACYCLINE HYDROCHLORIDE,,inhibitor,,True,,,
D06061,rxcui:2198943,LEFAMULIN ACETATE,,inhibitor,,True,,,
D06062,ncit:C171693,CONTEZOLID,,inhibitor,,False,,,
D06063,rxcui:1540825,TEDIZOLID,,inhibitor,,True,,,
D06064,rxcui:66912,PAROMOMYCIN SULFATE,,inhibitor,,True,,,
D06065,rxcui:10110,STREPTOMYCIN SULFATE,,inhibitor,,True,,,
D06066,rxcui:1987,CAPREOMYCIN SULFATE,,inhibitor,,True,,,
D06067,rxcui:1540824,TEDIZOLID PHOSPHATE,,inhibitor,,True,,,
D06068,rxcui:229369,DALFOPRISTIN,,inhibitor,,True,,,
D06069,rxcui:1306059,TILDIPIROSIN,,inhibitor,,False,,,
D06070,rxcui:24346,ERYTHROMYCIN GLUCEPTATE,,inhibitor,,True,,,
D06071,ncit:C166717,DELPAZOLID,,inhibitor,,False,,,
D06072,rxcui:20767,CHLORAMPHENICOL PALMITATE,,inhibitor,,True,,,
D06073,rxcui:10627,TOBRAMYCIN,,inhibitor,,True,,,
D06074,rxcui:23437,DIRITHROMYCIN,,inhibitor,,True,,,
D06075,ncit:C169864,CONTEZOLID ACEFOSAMIL,,inhibitor,,False,,,
D06076,rxcui:81993,DEMECLOCYCLINE HYDROCHLORIDE,,inhibitor,,True,,,
D06077,rxcui:24347,ERYTHROMYCIN LACTOBIONATE,,inhibitor,,True,,,
D06078,ncit:C118642,CADAZOLID,,inhibitor,,False,,,
D06079,rxcui:267342,SPECTINOMYCIN HYDROCHLORIDE,,inhibitor,,True,,,
D06080,rxcui:1309314,TULATHROMYCIN,,inhibitor,,True,,,
D06081,rxcui:2055907,ERAVACYCLINE DIHYDROCHLORIDE,,inhibitor,,True,,,
D06082,rxcui:2105975,TETRACYCLINE PHOSPHATE COMPLEX,,inhibitor,,True,,,
D06083,ncit:C152637,TIOCARLIDE,,,,False,,,
D06084,drugbank:DB13024,MK-8245,,,,False,,,
D06085,drugbank:DB11860,ARAMCHOL,,,,False,,,
D06086,ncit:C184934,IDREVLORIDE,,blocker,,False,,,
D06087,chembl:CHEMBL4297254,552-02,Small molecule,,,False,,,
D06088,chembl:CHEMBL585502,CHEMBL:CHEMBL585502,,,,False,,,
D06089,ncit:C78840,INDATUXIMAB RAVTANSINE,,binder,,False,,,
D06090,chembl:CHEMBL3187683,ARUNDIC ACID,,,,False,,,
D06091,rxcui:535,ALPHA 1-ANTITRYPSIN,Enzyme Replacement Agents,,,True,,,
D06092,ncit:C170052,IGMESINE,,,,False,,,
D06093,ncit:C102786,RIVIPANSEL,Small molecule,inhibitor,,False,,,
D06094,ncit:C72942,BIMOSIAMOSE,Small molecule,inhibitor,,False,,,
D06095,ncit:C171823,ASELIZUMAB,,inhibitor,,False,,,
D06096,chembl:CHEMBL375586,SIALYL LEWIS X,,,,False,,,
D06097,drugbank:DB17605,CY-1503,,,,False,,,
D06098,chembl:CHEMBL2109486,CDP-850,,inhibitor,,False,,,
D06099,drugbank:DB18092,GMI-1359,,,,False,,,
D06100,ncit:C119743,UPROLESELAN,,inhibitor,,False,,,
D06101,rxcui:274964,CICLESONIDE,Anti-Inflammatory Agents,,,True,,,
D06102,rxcui:7910,PARAMETHASONE,small molecule,,,True,,,
D06103,iuphar.ligand:4631,DL-TBOA,,inhibitor,,False,,,
D06104,rxcui:1169,ASPARTIC ACID,,,,True,,,
D06105,iuphar.ligand:4698,[3H]D-ASPARTIC ACID,,,,False,,,
D06106,iuphar.ligand:4573,THREO-3-METHYLGLUTAMATE,,inhibitor,,False,,,
D06107,ncit:C2446,MONOCLONAL ANTIBODY 11D10,,,,False,,,
D06108,ncit:C152467,SULODEXIDE,Antithrombotic Agents,,,True,,,
D06109,rxcui:104466,TINZAPARIN SODIUM,Anticoagulants,,,True,,,
D06110,ncit:C72739,DIAPLASININ,,,,False,,,
D06111,ncit:C29750,THROMBOLYTIC AGENT,,,,False,,,
D06112,chembl:CHEMBL4802182,THR-18,,,,False,,,
D06113,rxcui:7426,NIMODIPINE,small molecule,,,True,,,
D06114,rxcui:11017,URIDINE,,,,True,,,
D06115,rxcui:4099,"ESTROGENS, CONJUGATED (USP)",Hormone Replacement Agents,,,True,,,
D06116,ncit:C77020,TIPLASININ,,,,False,,,
D06117,rxcui:1311089,DEFIBROTIDE,,,,True,,,
D06118,rxcui:68147,CETRORELIX,peptide,,,True,,,
D06119,ncit:C76071,ALEPLASININ,,inhibitor,,False,,,
D06120,iuphar.ligand:3929,E55888,,agonist,,False,,,
D06121,rxcui:1040027,LURASIDONE HYDROCHLORIDE,Small molecule,inhibitor,,True,,,
D06122,iuphar.ligand:3237,SB656104,,inhibitor,,False,,,
D06123,iuphar.ligand:8431,DR-4004,,inhibitor,,False,,,
D06124,iuphar.ligand:3248,[3H]5-HT,,agonist,,False,,,
D06125,iuphar.ligand:8433,AS-19,,agonist,,False,,,
D06126,iuphar.ligand:154,(+)-LSD,,agonist,,False,,,
D06127,iuphar.ligand:284,OLEAMIDE,,modulator,,False,,,
D06128,iuphar.ligand:262,[3H]5-CT,,agonist,,False,,,
D06129,iuphar.ligand:281,SB 258719,,inhibitor,,False,,,
D06130,iuphar.ligand:8432,JNJ-18038683,,inhibitor,,False,,,
D06131,iuphar.ligand:257,SB 207710,,inhibitor,,False,,,
D06132,iuphar.ligand:3233,SB269970,,inhibitor,,False,,,
D06133,iuphar.ligand:11959,EGIS-11150,,inhibitor,,False,,,
D06134,ncit:C66417,PIRENPERONE,,inhibitor,,False,,,
D06135,iuphar.ligand:219,[3H]LSD,,agonist,,False,,,
D06136,iuphar.ligand:272,2-BROMO-LSD,,inhibitor,,False,,,
D06137,ncit:C73316,FLUPERLAPINE,,inhibitor,,False,,,
D06138,ncit:C83940,MESULERGINE,,inhibitor,,False,,,
D06139,iuphar.ligand:5050,PROTEIN S,,,,False,,,
D06140,iuphar.ligand:8247,LDC1267,,inhibitor,,False,,,
D06141,iuphar.ligand:4935,GROWTH ARREST SPECIFIC PROTEIN 6,,,,False,,,
D06142,iuphar.ligand:13302,UNC8969,,inhibitor,,False,,,
D06143,iuphar.ligand:8135,COMPOUND 21 [PMID: 23312943],,inhibitor,,False,,,
D06144,iuphar.ligand:12320,SLC-391,,inhibitor,,False,,,
D06145,iuphar.ligand:10131,UNC4203,,inhibitor,,False,,,
D06146,rxcui:85247,ALOSETRON HYDROCHLORIDE,,,,True,,,
D06147,chembl:CHEMBL1255758,CHEMBL:CHEMBL1255758,,,,False,,,
D06148,rxcui:2562549,MAGNOLOL,,,,False,,,
D06149,chembl:CHEMBL537445,FENOTEROL HBR,,,,False,,,
D06150,rxcui:23321,DINOPROST TROMETHAMINE,Abortifacient Agents,,,True,,,
D06151,rxcui:20814,ACETYLCHOLINE CHLORIDE,,,,True,,,
D06152,rxcui:10369,TERBUTALINE SULFATE,,,,True,,,
D06153,chembl:CHEMBL387632,CHEMBL:CHEMBL387632,,,,False,,,
D06154,chembl:CHEMBL1255831,E1001,,,,False,,,
D06155,chembl:CHEMBL399705,(S)-ONDANSETRON,,,,False,,,
D06156,rxcui:2562546,HONOKIOL,,,,False,,,
D06157,chembl:CHEMBL601970,CHEMBL:CHEMBL601970,,,,False,,,
D06158,rxcui:203121,DOBUTAMINE HYDROCHLORIDE,,,,True,,,
D06159,chembl:CHEMBL1256576,BETAINE ALDEHYDE CHLORIDE,,,,False,,,
D06160,chembl:CHEMBL1644904,2-(1-PHENYLETHYLIDENE)HYDRAZINECARBOXIMIDAMIDE,,,,False,,,
D06161,chembl:CHEMBL589421,CHEMBL:CHEMBL589421,,,,False,,,
D06162,ncit:C1612,GLUFOSFAMIDE,Small molecule,,,False,,,
D06163,rxcui:2638675,SOTAGLIFLOZIN,Small molecule,inhibitor,,True,,,
D06164,ncit:C150375,LICOGLIFLOZIN,,inhibitor,,False,,,
D06165,chembl:CHEMBL4297965,GSK-1614235,,,,False,,,
D06166,ncit:C116747,LIFASTUZUMAB VEDOTIN,,binder,,False,,,
D06167,iuphar.ligand:4643,[3H]2-DEOXYGLUCOSE,,,,False,,,
D06168,ncit:C963,SARCNU,,,,False,,,
D06169,ncit:C112001,LADIRATUZUMAB VEDOTIN,,binder,,False,,,
D06170,iuphar.ligand:8737,IGN523,,,,False,,,
D06171,chembl:CHEMBL2109571,AMG-167,,inhibitor,,False,,,
D06172,ncit:C152352,SETRUSUMAB,,inhibitor,,False,,,
D06173,chembl:CHEMBL4297918,SETRUSUMAB,,,,False,,,
D06174,rxcui:2123126,ROMOSOZUMAB,,inhibitor,,True,,,
D06175,chembl:CHEMBL2109572,ANTI-SCLEROSTIN,,inhibitor,,False,,,
D06176,ncit:C171830,BLOSOZUMAB,,inhibitor,,False,,,
D06177,chembl:CHEMBL1742993,BLOSOZUMAB,,,,False,,,
D06178,rxcui:2634995,TOFERSEN,antisense oligo,,,True,,,
D06179,iuphar.ligand:9578,SR8185,,inhibitor,,False,,,
D06180,iuphar.ligand:9580,MPI-0485520,,inhibitor,,False,,,
D06181,iuphar.ligand:8006,BX-795,,inhibitor,,False,,,
D06182,iuphar.ligand:10343,GSK8612,,inhibitor,,False,,,
D06183,iuphar.ligand:9579,COMPOUND II [PMID: 21329883],,inhibitor,,False,,,
D06184,iuphar.ligand:8062,MRT67307,,inhibitor,,False,,,
D06185,iuphar.ligand:8196,COMPOUND 17D [PMID: 23099093],,inhibitor,,False,,,
D06186,iuphar.ligand:10597,BAY-985,,inhibitor,,False,,,
D06187,rxcui:228790,DUTASTERIDE,Small molecule,inhibitor,,True,,,
D06188,chembl:CHEMBL85826,CHEMBL:CHEMBL85826,,,,False,,,
D06189,ncit:C48416,PICOPLATIN,,,,False,,,
D06190,chembl:CHEMBL388529,GUTTIFERONE K,,,,False,,,
D06191,chembl:CHEMBL363332,CHEMBL:CHEMBL363332,,,,False,,,
D06192,chembl:CHEMBL1374370,CHEMBL:CHEMBL1374370,,,,False,,,
D06193,rxcui:1294569,ESOMEPRAZOLE SODIUM,"GI Anti-Ulcer Agents, Proton-pump Inhibitors",,,True,,,
D06194,rxcui:1426886,CYSTEAMINE HYDROCHLORIDE,Small molecule,,,True,,,
D06195,ncit:C2132,BOMBESIN ANTAGONIST,,,,False,,,
D06196,ncit:C924,VALINOMYCIN,,,,False,,,
D06197,rxcui:2473,CHONDROITIN SULFATES,,,,True,,,
D06198,chembl:CHEMBL2109530,ASK-8007,,inhibitor,,False,,,
D06199,ncit:C81569,IFETROBAN SODIUM,,,,False,,,
D06200,ncit:C96923,TERBOGREL,,inhibitor,,False,,,
D06201,ncit:C96931,RIDOGREL,,,,False,,,
D06202,ncit:C90671,SERATRODAST,,inhibitor,,True,,,
D06203,chembl:CHEMBL3910075,CE-245677,,inhibitor,,False,,,
D06204,ncit:C152161,RAZUPROTAFIB,,,,False,,,
D06205,ncit:C152162,REBASTINIB,,,,False,,,
D06206,rxcui:1294580,GEMTUZUMAB OZOGAMICIN,monoclonal antibody,,,True,,,
D06207,iuphar.ligand:4994,IL-3,,,,False,,,
D06208,rxcui:42319,NIZATIDINE,small molecule,,,True,,,
D06209,rxcui:899420,GINGER ALLERGENIC EXTRACT,,,,True,,,
D06210,rxcui:6926,MEXILETINE,small molecule,,,True,,,
D06211,ncit:C100098,ADEMETIONINE,,,,False,,,
D06212,ncit:C78450,TRANSFERRIN RECEPTOR-TARGETED ANTI-RRM2 SIRNA CALAA-01,,,,False,,,
D06213,rxcui:6873,METHYLCELLULOSE,,,,True,,,
D06214,ncit:C82384,TSP-1 MIMETIC FUSION PROTEIN CVX-045,,antibody,,False,,,
D06215,iuphar.ligand:5044,PEPTIDOGLYCAN,,agonist,,False,,,
D06216,ncit:C169880,DEFOSLIMOD,,,,False,,,
D06217,ncit:C120554,TOMARALIMAB,,inhibitor,,False,,,
D06218,iuphar.ligand:10341,DIPROVOCIM-1,,agonist,,False,,,
D06219,ncit:C77884,TLR AGONIST CADI-05,,,,False,,,
D06220,wikidata:Q106715128,DIAPEP277,vaccine,,,False,,,
D06221,chembl:CHEMBL504510,RESVERATROL HEXANOIC ACID,,,,False,,,
D06222,chembl:CHEMBL1836411,CHEMBL:CHEMBL1836411,,,,False,,,
D06223,iuphar.ligand:8888,COMPOUND 13 [PMID: 23098072],,agonist,,False,,,
D06224,iuphar.ligand:9408,TOMARALIMAB,,antibody,,False,,,
D06225,rxcui:9794,SILYMARIN,,,,False,,,
D06226,chembl:CHEMBL1743022,FRESOLIMUMAB,,antibody,,False,,,
D06227,ncit:C124229,BINTRAFUSP ALFA,,binder,,False,,,
D06228,ncit:C132250,NISEVOKITUG,,,,False,,,
D06229,ncit:C116357,VACTOSERTIB,,,,False,,,
D06230,rxcui:2678930,SOTATERCEPT,fusion protein,,,True,,,
D06231,ncit:C116891,GALUNISERTIB,,,,False,,,
D06232,ncit:C166687,DISITERTIDE,,,,False,,,
D06233,ncit:C63546,FRESOLIMUMAB,,inhibitor,,False,,,
D06234,rxcui:5653,IDOXURIDINE,,,,True,,,
D06235,chembl:CHEMBL2109585,LY-2382770,,inhibitor,,False,,,
D06236,ncit:C166745,METELIMUMAB,,inhibitor,,False,,,
D06237,ncit:C2418,BOVINE CARTILAGE,,,,False,,,
D06238,rxcui:2045114,ANDEXANET ALFA,,inhibitor,,True,,,
D06239,chembl:CHEMBL4297890,ARC-19499,,,,False,,,
D06240,ncit:C166914,CONCIZUMAB,,inhibitor,,False,,,
D06241,ncit:C28896,CREMOPHOR,,,,False,,,
D06242,ncit:C166436,MARSTACIMAB,,inhibitor,,False,,,
D06243,chembl:CHEMBL4297904,BAY-1093884,,inhibitor,,False,,,
D06244,ncit:C152614,TIFACOGIN,,,,False,,,
D06245,chembl:CHEMBL4297730,CONCIZUMAB,,,,False,,,
D06246,chembl:CHEMBL2109495,E2.3,,inhibitor,,False,,,
D06247,ncit:C170281,PABINAFUSP ALFA,,binder,,False,,,
D06248,chembl:CHEMBL2109494,A27.15,,inhibitor,,False,,,
D06249,rxcui:13982,TIRATRICOL,,,,False,,,
D06250,rxcui:3292,DEXTROTHYROXINE,,agonist,,True,,,
D06251,rxcui:40070,DEXTROTHYROXINE SODIUM,,agonist,,True,,,
D06252,ncit:C1925,LYSOZYME,,,,False,,,
D06253,chembl:CHEMBL2109600,RO-5458640,,inhibitor,,False,,,
D06254,chembl:CHEMBL2109598,BIIB-023,,inhibitor,,False,,,
D06255,ncit:C166480,NERELIMOMAB,,inhibitor,,False,,,
